Dataset Atlas Type Value
SWU4 DKT Ipsi 0.8061354205693233
SWU4 DKT Ipsi 0.9042197040112652
SWU4 DKT Ipsi 0.8152562363573461
SWU4 DKT Ipsi 0.8417070566923451
SWU4 DKT Ipsi 0.8755824556113181
SWU4 DKT Ipsi 0.8861717281655804
SWU4 DKT Ipsi 0.7714345135964228
SWU4 DKT Ipsi 0.8158623827888969
SWU4 DKT Ipsi 0.8491258516439609
SWU4 DKT Ipsi 0.8358967652721545
SWU4 DKT Ipsi 0.8098438737042026
SWU4 DKT Ipsi 0.8397380238709701
SWU4 DKT Ipsi 0.7794158100109013
SWU4 DKT Ipsi 0.8275199946294872
SWU4 DKT Ipsi 0.8349954882676509
SWU4 DKT Ipsi 0.8437796775087457
SWU4 DKT Ipsi 0.76269239598439
SWU4 DKT Ipsi 0.8411227788661957
SWU4 DKT Ipsi 0.8272658903025772
SWU4 DKT Ipsi 0.8129531060592177
SWU4 DKT Ipsi 0.8251391873172882
SWU4 DKT Ipsi 0.8227856347374064
SWU4 DKT Ipsi 0.8787777170785004
SWU4 DKT Ipsi 0.8230945492716147
SWU4 DKT Ipsi 0.811423943319487
SWU4 DKT Ipsi 0.7710060940283034
SWU4 DKT Ipsi 0.8052644160220513
SWU4 DKT Ipsi 0.8523875014622517
SWU4 DKT Ipsi 0.8732842855375516
SWU4 DKT Ipsi 0.7416033623264285
SWU4 DKT Ipsi 0.8351441740243675
SWU4 DKT Ipsi 0.8475906664435991
SWU4 DKT Ipsi 0.8345751098897733
SWU4 DKT Ipsi 0.8429107053488653
SWU4 DKT Ipsi 0.8509168567433967
SWU4 DKT Ipsi 0.8289549716380328
SWU4 DKT Ipsi 0.8833820564560101
SWU4 DKT Ipsi 0.8417353789901354
SWU4 DKT Ipsi 0.8085081052433494
SWU4 DKT Ipsi 0.8963178453541252
SWU4 DKT Ipsi 0.8230412793805945
SWU4 DKT Ipsi 0.8360077662046468
SWU4 DKT Ipsi 0.8561593854927851
SWU4 DKT Ipsi 0.7934891542126252
SWU4 DKT Ipsi 0.8799101278949187
SWU4 DKT Ipsi 0.8150186854648327
SWU4 DKT Ipsi 0.8475291476773711
SWU4 DKT Ipsi 0.8512248339160511
SWU4 DKT Ipsi 0.7647731324370981
SWU4 DKT Ipsi 0.835417170637305
SWU4 DKT Ipsi 0.8629822540808637
SWU4 DKT Ipsi 0.8385809161964577
SWU4 DKT Ipsi 0.8549276918166784
SWU4 DKT Hom 0.016678310800798565
SWU4 DKT Hom 0.01533006159792298
SWU4 DKT Hom 0.022988541144845293
SWU4 DKT Hom 0.014460641124562025
SWU4 DKT Hom 0.015926773053151495
SWU4 DKT Hom 0.021963407316602016
SWU4 DKT Hom 0.04689014312100513
SWU4 DKT Hom 0.02189190495531771
SWU4 DKT Hom 0.014921258074165252
SWU4 DKT Hom 0.05038440038644549
SWU4 DKT Hom 0.010981056573417232
SWU4 DKT Hom 0.024097500181767678
SWU4 DKT Hom 0.03033677741938556
SWU4 DKT Hom 0.02022623665836793
SWU4 DKT Hom 0.013809823115848293
SWU4 DKT Hom 0.010786829628985256
SWU4 DKT Hom 0.018577451438717786
SWU4 DKT Hom 0.02279602215104444
SWU4 DKT Hom 0.023868910893783176
SWU4 DKT Hom 0.024578411982062457
SWU4 DKT Hom 0.0188958872428221
SWU4 DKT Hom 0.021636134364106996
SWU4 DKT Hom 0.01946659704421026
SWU4 DKT Hom 0.010477998250823694
SWU4 DKT Hom 0.025135227111432613
SWU4 DKT Hom 0.018564474814139777
SWU4 DKT Hom 0.03550196999627055
SWU4 DKT Hom 0.024855972489234386
SWU4 DKT Hom 0.022635683856080325
SWU4 DKT Hom 0.02386166380702969
